transaction_id,customer_id,created_at,amount,currency,payment_method,status,recovery_outcome
TXN-0006496,CUST-001424,2023-06-09T08:11:00,89.25,USD,card,completed,not_applicable
TXN-0006497,CUST-001424,2023-08-23T08:11:00,124.38,USD,bank_transfer,completed,not_applicable
TXN-0006498,CUST-001424,2023-10-17T08:11:00,14.75,USD,bank_transfer,completed,not_applicable
TXN-0006499,CUST-001424,2023-11-12T08:11:00,58.93,USD,bank_transfer,completed,not_applicable
TXN-0006500,CUST-001424,2023-12-14T08:11:00,23.53,USD,bank_transfer,completed,not_applicable
TXN-0006501,CUST-001425,2019-05-08T02:39:00,2921.35,INR,card,completed,not_applicable
TXN-0006502,CUST-001425,2019-08-02T02:39:00,3228.09,INR,card,completed,not_applicable
TXN-0006503,CUST-001425,2019-08-27T02:39:00,7951.53,INR,card,completed,not_applicable
TXN-0006504,CUST-001425,2019-11-02T02:39:00,3562.65,INR,card,completed,not_applicable
TXN-0006505,CUST-001425,2020-01-07T02:39:00,1030.37,INR,card,failed,unrecovered
TXN-0006506,CUST-001425,2020-02-17T02:39:00,28332.58,INR,card,completed,not_applicable
TXN-0006507,CUST-001425,2020-04-26T02:39:00,3584.14,INR,bank_transfer,completed,not_applicable
TXN-0006508,CUST-001426,2019-07-25T22:05:00,270.64,INR,card,failed,unrecovered
TXN-0006509,CUST-001426,2019-11-04T22:05:00,17.29,INR,card,completed,not_applicable
TXN-0006510,CUST-001426,2020-01-01T22:05:00,50.60,INR,digital_wallet,completed,not_applicable
TXN-0006511,CUST-001426,2020-03-11T22:05:00,27.20,INR,card,completed,not_applicable
TXN-0006512,CUST-001426,2020-05-07T22:05:00,23.08,INR,digital_wallet,completed,not_applicable
TXN-0006513,CUST-001426,2020-06-27T22:05:00,28.64,INR,card,completed,not_applicable
TXN-0006514,CUST-001426,2020-10-04T22:05:00,30.00,INR,card,completed,not_applicable
TXN-0006515,CUST-001427,2020-05-08T22:22:00,689.66,USD,bank_transfer,completed,not_applicable
TXN-0006516,CUST-001427,2020-07-09T22:22:00,1014.11,USD,bank_transfer,completed,not_applicable
TXN-0006517,CUST-001427,2020-07-31T22:22:00,414.03,USD,bank_transfer,completed,not_applicable
TXN-0006518,CUST-001427,2020-08-25T22:22:00,772.54,USD,bank_transfer,completed,not_applicable
TXN-0006519,CUST-001427,2020-10-01T22:22:00,176.08,USD,bank_transfer,completed,not_applicable
TXN-0006520,CUST-001427,2020-12-28T22:22:00,385.88,USD,bank_transfer,completed,not_applicable
TXN-0006521,CUST-001428,2020-01-23T13:26:00,40.20,INR,card,completed,not_applicable
TXN-0006522,CUST-001428,2020-02-20T13:26:00,56.21,INR,card,completed,not_applicable
TXN-0006523,CUST-001428,2020-03-05T13:26:00,20.06,INR,card,completed,not_applicable
TXN-0006524,CUST-001428,2020-05-06T13:26:00,41.67,INR,card,failed,recovered_retry
TXN-0006525,CUST-001428,2020-07-04T13:26:00,36.78,INR,digital_wallet,failed,recovered_retry
TXN-0006526,CUST-001428,2020-10-28T13:26:00,37.50,INR,card,completed,not_applicable
TXN-0006527,CUST-001428,2020-12-31T13:26:00,28.16,INR,card,completed,not_applicable
TXN-0006528,CUST-001429,2020-09-13T14:51:00,438.44,USD,card,completed,not_applicable
TXN-0006529,CUST-001429,2020-12-01T14:51:00,116.82,USD,card,completed,not_applicable
TXN-0006530,CUST-001429,2021-03-19T14:51:00,91.23,USD,card,completed,not_applicable
TXN-0006531,CUST-001429,2021-06-07T14:51:00,1869.12,USD,card,completed,not_applicable
TXN-0006532,CUST-001430,2020-06-11T07:01:00,69.98,INR,card,completed,not_applicable
TXN-0006533,CUST-001430,2020-07-10T07:01:00,21.44,INR,digital_wallet,completed,not_applicable
TXN-0006534,CUST-001430,2020-09-15T07:01:00,21.25,INR,digital_wallet,completed,not_applicable
TXN-0006535,CUST-001430,2020-11-29T07:01:00,31.73,INR,digital_wallet,completed,not_applicable
TXN-0006536,CUST-001431,2020-05-27T13:02:00,930.85,INR,bank_transfer,completed,not_applicable
TXN-0006537,CUST-001431,2020-08-06T13:02:00,1107.02,INR,digital_wallet,completed,not_applicable
TXN-0006538,CUST-001431,2020-10-15T13:02:00,359.72,INR,digital_wallet,completed,not_applicable
TXN-0006539,CUST-001431,2021-01-04T13:02:00,271.37,INR,digital_wallet,completed,not_applicable
TXN-0006540,CUST-001432,2023-07-16T16:08:00,225.36,USD,card,completed,not_applicable
TXN-0006541,CUST-001432,2023-08-20T16:08:00,653.66,USD,digital_wallet,completed,not_applicable
TXN-0006542,CUST-001432,2023-10-23T16:08:00,849.96,USD,card,completed,not_applicable
TXN-0006543,CUST-001432,2023-11-24T16:08:00,466.98,USD,card,completed,not_applicable
TXN-0006544,CUST-001432,2024-02-29T16:08:00,549.17,USD,card,completed,not_applicable
TXN-0006545,CUST-001433,2022-03-14T05:30:00,197.57,USD,card,completed,not_applicable
TXN-0006546,CUST-001433,2022-06-12T05:30:00,212.51,USD,card,completed,not_applicable
TXN-0006547,CUST-001433,2022-08-03T05:30:00,590.60,USD,card,completed,not_applicable
TXN-0006548,CUST-001434,2024-03-22T14:48:00,1864.72,USD,card,completed,not_applicable
TXN-0006549,CUST-001434,2024-06-23T14:48:00,500.91,USD,card,completed,not_applicable
TXN-0006550,CUST-001434,2024-07-30T14:48:00,1331.66,USD,card,completed,not_applicable
TXN-0006551,CUST-001434,2024-08-18T14:48:00,2211.38,USD,card,completed,not_applicable
TXN-0006552,CUST-001434,2024-12-04T14:48:00,1726.11,USD,card,completed,not_applicable
TXN-0006553,CUST-001434,2024-12-26T14:48:00,548.18,USD,card,completed,not_applicable
TXN-0006554,CUST-001434,2025-03-01T14:48:00,261.25,USD,card,completed,not_applicable
TXN-0006555,CUST-001435,2023-07-03T05:25:00,143.32,EUR,digital_wallet,completed,not_applicable
TXN-0006556,CUST-001435,2023-09-15T05:25:00,367.60,EUR,card,completed,not_applicable
TXN-0006557,CUST-001435,2024-01-08T05:25:00,116.35,EUR,card,completed,not_applicable
TXN-0006558,CUST-001435,2024-03-02T05:25:00,152.58,EUR,card,failed,recovered_retry
TXN-0006559,CUST-001435,2024-03-14T05:25:00,290.36,EUR,card,failed,unrecovered
TXN-0006560,CUST-001435,2024-04-22T05:25:00,1823.53,EUR,card,completed,not_applicable
TXN-0006561,CUST-001435,2024-08-17T05:25:00,308.99,EUR,digital_wallet,failed,recovered_retry
TXN-0006562,CUST-001436,2021-03-07T20:52:00,85.44,INR,digital_wallet,completed,not_applicable
TXN-0006563,CUST-001436,2021-06-22T20:52:00,24.32,INR,card,completed,not_applicable
TXN-0006564,CUST-001436,2021-08-08T20:52:00,29.71,INR,card,completed,not_applicable
TXN-0006565,CUST-001437,2019-09-11T14:22:00,58.39,EUR,card,completed,not_applicable
TXN-0006566,CUST-001437,2019-12-03T14:22:00,105.57,EUR,card,completed,not_applicable
TXN-0006567,CUST-001437,2020-01-23T14:22:00,46.61,EUR,card,completed,not_applicable
TXN-0006568,CUST-001437,2020-04-02T14:22:00,30.07,EUR,card,completed,not_applicable
TXN-0006569,CUST-001437,2020-05-31T14:22:00,23.07,EUR,card,failed,unrecovered
TXN-0006570,CUST-001437,2020-07-02T14:22:00,15.32,EUR,card,completed,not_applicable
TXN-0006571,CUST-001437,2020-08-19T14:22:00,64.93,EUR,card,completed,not_applicable
TXN-0006572,CUST-001438,2019-07-22T08:08:00,74.81,USD,card,completed,not_applicable
TXN-0006573,CUST-001438,2019-09-11T08:08:00,48.66,USD,digital_wallet,completed,not_applicable
TXN-0006574,CUST-001438,2019-09-25T08:08:00,47.31,USD,digital_wallet,completed,not_applicable
TXN-0006575,CUST-001438,2020-01-21T08:08:00,6.19,USD,digital_wallet,completed,not_applicable
TXN-0006576,CUST-001438,2020-03-18T08:08:00,26.80,USD,digital_wallet,completed,not_applicable
TXN-0006577,CUST-001438,2020-05-09T08:08:00,26.90,USD,card,completed,not_applicable
TXN-0006578,CUST-001439,2021-07-21T13:27:00,72.93,USD,digital_wallet,completed,not_applicable
TXN-0006579,CUST-001439,2021-08-08T13:27:00,129.19,USD,card,completed,not_applicable
TXN-0006580,CUST-001439,2021-09-02T13:27:00,79.50,USD,card,completed,not_applicable
TXN-0006581,CUST-001439,2021-12-09T13:27:00,40.97,USD,card,completed,not_applicable
TXN-0006582,CUST-001439,2022-01-13T13:27:00,13.61,USD,card,completed,not_applicable
TXN-0006583,CUST-001440,2020-04-28T21:17:00,133.02,USD,card,completed,not_applicable
TXN-0006584,CUST-001440,2020-05-12T21:17:00,784.04,USD,card,failed,unrecovered
TXN-0006585,CUST-001440,2020-07-06T21:17:00,212.86,USD,card,completed,not_applicable
TXN-0006586,CUST-001440,2020-09-08T21:17:00,69.61,USD,digital_wallet,failed,unrecovered
TXN-0006587,CUST-001440,2020-09-23T21:17:00,680.83,USD,card,completed,not_applicable
TXN-0006588,CUST-001440,2020-10-24T21:17:00,1145.34,USD,card,completed,not_applicable
TXN-0006589,CUST-001440,2021-02-20T21:17:00,754.65,USD,card,completed,not_applicable
TXN-0006590,CUST-001441,2019-04-14T15:40:00,38.93,EUR,bank_transfer,completed,not_applicable
TXN-0006591,CUST-001441,2019-07-24T15:40:00,18.64,EUR,bank_transfer,completed,not_applicable
TXN-0006592,CUST-001441,2019-08-27T15:40:00,118.77,EUR,bank_transfer,completed,not_applicable
TXN-0006593,CUST-001441,2019-12-06T15:40:00,18.22,EUR,digital_wallet,completed,not_applicable
TXN-0006594,CUST-001441,2020-03-09T15:40:00,23.31,EUR,bank_transfer,completed,not_applicable
TXN-0006595,CUST-001441,2020-06-24T15:40:00,58.86,EUR,card,failed,recovered_retry
TXN-0006596,CUST-001442,2020-12-30T09:39:00,198.16,GBP,bank_transfer,completed,not_applicable
TXN-0006597,CUST-001442,2021-02-23T09:39:00,23.30,GBP,card,completed,not_applicable
TXN-0006598,CUST-001442,2021-03-07T09:39:00,88.09,GBP,card,completed,not_applicable
TXN-0006599,CUST-001442,2021-04-10T09:39:00,59.89,GBP,card,failed,recovered_review
TXN-0006600,CUST-001442,2021-05-30T09:39:00,33.11,GBP,card,completed,not_applicable
TXN-0006601,CUST-001443,2024-05-01T12:10:00,521.56,EUR,digital_wallet,completed,not_applicable
TXN-0006602,CUST-001443,2024-08-16T12:10:00,96.32,EUR,digital_wallet,completed,not_applicable
TXN-0006603,CUST-001443,2024-12-11T12:10:00,161.82,EUR,digital_wallet,completed,not_applicable
TXN-0006604,CUST-001444,2022-08-30T15:18:00,32.40,USD,card,completed,not_applicable
TXN-0006605,CUST-001444,2022-10-01T15:18:00,146.14,USD,card,failed,unrecovered
TXN-0006606,CUST-001444,2022-11-03T15:18:00,73.72,USD,card,completed,not_applicable
TXN-0006607,CUST-001444,2023-02-24T15:18:00,21.03,USD,card,completed,not_applicable
TXN-0006608,CUST-001444,2023-03-15T15:18:00,66.86,USD,card,completed,not_applicable
TXN-0006609,CUST-001444,2023-06-07T15:18:00,109.49,USD,card,completed,not_applicable
TXN-0006610,CUST-001444,2023-09-02T15:18:00,60.16,USD,card,completed,not_applicable
TXN-0006611,CUST-001445,2023-10-09T03:03:00,22.43,INR,card,completed,not_applicable
TXN-0006612,CUST-001445,2024-01-08T03:03:00,113.79,INR,card,completed,not_applicable
TXN-0006613,CUST-001445,2024-01-24T03:03:00,19.02,INR,card,completed,not_applicable
TXN-0006614,CUST-001445,2024-04-30T03:03:00,47.00,INR,digital_wallet,completed,not_applicable
TXN-0006615,CUST-001445,2024-06-01T03:03:00,18.21,INR,card,completed,not_applicable
TXN-0006616,CUST-001445,2024-06-27T03:03:00,47.75,INR,card,completed,not_applicable
TXN-0006617,CUST-001446,2023-08-16T00:31:00,221.70,USD,bank_transfer,completed,not_applicable
TXN-0006618,CUST-001446,2023-10-10T00:31:00,695.45,USD,bank_transfer,completed,not_applicable
TXN-0006619,CUST-001446,2023-12-04T00:31:00,346.57,USD,bank_transfer,completed,not_applicable
TXN-0006620,CUST-001446,2024-01-17T00:31:00,148.68,USD,card,completed,not_applicable
TXN-0006621,CUST-001446,2024-04-30T00:31:00,739.71,USD,bank_transfer,completed,not_applicable
TXN-0006622,CUST-001446,2024-08-17T00:31:00,464.67,USD,bank_transfer,completed,not_applicable
TXN-0006623,CUST-001447,2020-01-06T06:09:00,35.95,INR,card,completed,not_applicable
TXN-0006624,CUST-001447,2020-04-04T06:09:00,60.57,INR,card,completed,not_applicable
TXN-0006625,CUST-001447,2020-07-30T06:09:00,42.53,INR,card,completed,not_applicable
TXN-0006626,CUST-001447,2020-09-30T06:09:00,24.03,INR,card,completed,not_applicable
TXN-0006627,CUST-001447,2020-10-20T06:09:00,127.62,INR,card,completed,not_applicable
TXN-0006628,CUST-001447,2021-01-13T06:09:00,46.73,INR,card,completed,not_applicable
TXN-0006629,CUST-001447,2021-04-27T06:09:00,24.84,INR,card,completed,not_applicable
TXN-0006630,CUST-001448,2023-08-14T10:03:00,21.45,USD,card,completed,not_applicable
TXN-0006631,CUST-001448,2023-09-24T10:03:00,12.54,USD,card,completed,not_applicable
TXN-0006632,CUST-001448,2023-11-28T10:03:00,238.34,USD,card,completed,not_applicable
TXN-0006633,CUST-001448,2023-12-10T10:03:00,33.45,USD,card,completed,not_applicable
TXN-0006634,CUST-001448,2024-01-10T10:03:00,39.78,USD,card,completed,not_applicable
TXN-0006635,CUST-001449,2020-07-27T07:08:00,28.91,USD,card,completed,not_applicable
TXN-0006636,CUST-001449,2020-09-19T07:08:00,94.00,USD,card,completed,not_applicable
TXN-0006637,CUST-001449,2020-12-31T07:08:00,27.77,USD,card,completed,not_applicable
TXN-0006638,CUST-001449,2021-04-06T07:08:00,62.80,USD,card,failed,recovered_retry
TXN-0006639,CUST-001449,2021-05-04T07:08:00,18.70,USD,card,completed,not_applicable
TXN-0006640,CUST-001450,2024-04-14T21:40:00,7491.18,EUR,card,completed,not_applicable
TXN-0006641,CUST-001450,2024-07-19T21:40:00,7292.62,EUR,card,completed,not_applicable
TXN-0006642,CUST-001450,2024-10-02T21:40:00,2297.87,EUR,card,failed,unrecovered
TXN-0006643,CUST-001450,2024-11-15T21:40:00,6592.28,EUR,card,completed,not_applicable
TXN-0006644,CUST-001450,2024-12-11T21:40:00,883.23,EUR,card,completed,not_applicable
TXN-0006645,CUST-001450,2025-03-09T21:40:00,4326.61,EUR,card,completed,not_applicable
TXN-0006646,CUST-001451,2022-05-31T22:13:00,57.58,GBP,card,completed,not_applicable
TXN-0006647,CUST-001451,2022-07-07T22:13:00,27.97,GBP,card,completed,not_applicable
TXN-0006648,CUST-001452,2022-02-07T17:18:00,7.05,INR,digital_wallet,completed,not_applicable
TXN-0006649,CUST-001452,2022-03-22T17:18:00,31.82,INR,card,completed,not_applicable
TXN-0006650,CUST-001452,2022-06-21T17:18:00,163.00,INR,digital_wallet,completed,not_applicable
TXN-0006651,CUST-001452,2022-09-07T17:18:00,174.50,INR,digital_wallet,completed,not_applicable
TXN-0006652,CUST-001452,2022-11-30T17:18:00,58.32,INR,digital_wallet,completed,not_applicable
TXN-0006653,CUST-001453,2020-11-30T23:17:00,1204.48,INR,card,completed,not_applicable
TXN-0006654,CUST-001453,2021-02-23T23:17:00,815.84,INR,card,failed,unrecovered
TXN-0006655,CUST-001454,2021-01-10T20:01:00,261.14,USD,card,completed,not_applicable
TXN-0006656,CUST-001454,2021-02-01T20:01:00,327.97,USD,card,completed,not_applicable
TXN-0006657,CUST-001454,2021-05-28T20:01:00,398.62,USD,card,completed,not_applicable
TXN-0006658,CUST-001454,2021-07-26T20:01:00,6135.85,USD,card,completed,not_applicable
TXN-0006659,CUST-001454,2021-11-15T20:01:00,1794.97,USD,card,completed,not_applicable
TXN-0006660,CUST-001454,2022-02-12T20:01:00,476.32,USD,card,completed,not_applicable
TXN-0006661,CUST-001455,2019-08-02T07:53:00,19.53,EUR,digital_wallet,completed,not_applicable
TXN-0006662,CUST-001455,2019-10-31T07:53:00,33.88,EUR,digital_wallet,completed,not_applicable
TXN-0006663,CUST-001455,2020-01-04T07:53:00,72.52,EUR,card,failed,recovered_retry
TXN-0006664,CUST-001455,2020-02-19T07:53:00,63.99,EUR,card,failed,recovered_retry
TXN-0006665,CUST-001456,2022-06-13T23:41:00,8.84,USD,bank_transfer,completed,not_applicable
TXN-0006666,CUST-001456,2022-08-08T23:41:00,56.77,USD,card,completed,not_applicable
TXN-0006667,CUST-001456,2022-11-15T23:41:00,238.66,USD,card,completed,not_applicable
TXN-0006668,CUST-001456,2022-12-22T23:41:00,372.90,USD,card,completed,not_applicable
TXN-0006669,CUST-001456,2023-01-28T23:41:00,161.31,USD,card,completed,not_applicable
TXN-0006670,CUST-001456,2023-03-18T23:41:00,28.09,USD,card,completed,not_applicable
TXN-0006671,CUST-001457,2021-04-21T07:55:00,10.46,USD,digital_wallet,completed,not_applicable
TXN-0006672,CUST-001457,2021-05-27T07:55:00,29.72,USD,digital_wallet,completed,not_applicable
TXN-0006673,CUST-001457,2021-08-25T07:55:00,47.21,USD,digital_wallet,completed,not_applicable
TXN-0006674,CUST-001457,2021-12-05T07:55:00,184.62,USD,digital_wallet,completed,not_applicable
TXN-0006675,CUST-001457,2022-02-03T07:55:00,66.32,USD,digital_wallet,completed,not_applicable
TXN-0006676,CUST-001457,2022-04-13T07:55:00,22.23,USD,digital_wallet,completed,not_applicable
TXN-0006677,CUST-001458,2023-04-07T00:15:00,42.73,GBP,card,failed,unrecovered
TXN-0006678,CUST-001458,2023-07-15T00:15:00,32.13,GBP,card,completed,not_applicable
TXN-0006679,CUST-001458,2023-09-13T00:15:00,46.21,GBP,card,completed,not_applicable
TXN-0006680,CUST-001459,2021-10-23T09:31:00,20.06,USD,card,completed,not_applicable
TXN-0006681,CUST-001459,2022-01-18T09:31:00,70.36,USD,card,completed,not_applicable
TXN-0006682,CUST-001459,2022-03-07T09:31:00,30.34,USD,card,completed,not_applicable
TXN-0006683,CUST-001459,2022-06-19T09:31:00,18.28,USD,card,failed,unrecovered
TXN-0006684,CUST-001460,2020-01-04T03:36:00,203.04,USD,card,failed,unrecovered
TXN-0006685,CUST-001460,2020-02-18T03:36:00,285.51,USD,card,completed,not_applicable
TXN-0006686,CUST-001460,2020-04-17T03:36:00,558.47,USD,card,failed,recovered_retry
TXN-0006687,CUST-001460,2020-07-04T03:36:00,211.53,USD,card,completed,not_applicable
TXN-0006688,CUST-001460,2020-09-12T03:36:00,373.82,USD,card,completed,not_applicable
TXN-0006689,CUST-001460,2020-11-28T03:36:00,270.18,USD,card,completed,not_applicable
TXN-0006690,CUST-001460,2021-02-05T03:36:00,94.10,USD,card,completed,not_applicable
TXN-0006691,CUST-001461,2021-10-16T21:55:00,4061.37,INR,card,completed,not_applicable
TXN-0006692,CUST-001461,2022-01-27T21:55:00,586.83,INR,card,completed,not_applicable
TXN-0006693,CUST-001461,2022-03-10T21:55:00,11633.03,INR,card,completed,not_applicable
TXN-0006694,CUST-001461,2022-05-09T21:55:00,1198.00,INR,card,completed,not_applicable
TXN-0006695,CUST-001461,2022-08-17T21:55:00,7423.20,INR,card,completed,not_applicable
TXN-0006696,CUST-001461,2022-09-06T21:55:00,1889.65,INR,card,completed,not_applicable
TXN-0006697,CUST-001462,2021-03-04T23:22:00,62.11,GBP,bank_transfer,completed,not_applicable
TXN-0006698,CUST-001462,2021-04-05T23:22:00,14.93,GBP,digital_wallet,failed,unrecovered
TXN-0006699,CUST-001463,2020-07-20T02:26:00,61.24,USD,card,failed,unrecovered
TXN-0006700,CUST-001463,2020-11-11T02:26:00,95.75,USD,digital_wallet,completed,not_applicable
TXN-0006701,CUST-001463,2020-12-28T02:26:00,20.24,USD,digital_wallet,completed,not_applicable
TXN-0006702,CUST-001463,2021-04-04T02:26:00,74.09,USD,digital_wallet,completed,not_applicable
TXN-0006703,CUST-001463,2021-06-18T02:26:00,27.17,USD,digital_wallet,completed,not_applicable
TXN-0006704,CUST-001463,2021-08-05T02:26:00,34.83,USD,digital_wallet,completed,not_applicable
TXN-0006705,CUST-001463,2021-11-28T02:26:00,40.48,USD,card,completed,not_applicable
TXN-0006706,CUST-001464,2021-02-08T06:47:00,7.33,USD,card,completed,not_applicable
TXN-0006707,CUST-001464,2021-02-18T06:47:00,40.88,USD,bank_transfer,completed,not_applicable
TXN-0006708,CUST-001464,2021-05-01T06:47:00,401.75,USD,bank_transfer,completed,not_applicable
TXN-0006709,CUST-001464,2021-08-11T06:47:00,54.21,USD,card,completed,not_applicable
TXN-0006710,CUST-001464,2021-11-29T06:47:00,164.57,USD,bank_transfer,completed,not_applicable
TXN-0006711,CUST-001464,2021-12-28T06:47:00,92.13,USD,bank_transfer,completed,not_applicable
TXN-0006712,CUST-001464,2022-04-11T06:47:00,137.63,USD,bank_transfer,completed,not_applicable
TXN-0006713,CUST-001465,2020-07-25T06:21:00,42.98,USD,card,completed,not_applicable
TXN-0006714,CUST-001465,2020-08-21T06:21:00,66.26,USD,digital_wallet,completed,not_applicable
TXN-0006715,CUST-001465,2020-12-06T06:21:00,128.93,USD,digital_wallet,completed,not_applicable
TXN-0006716,CUST-001465,2021-02-18T06:21:00,73.75,USD,digital_wallet,completed,not_applicable
TXN-0006717,CUST-001465,2021-04-26T06:21:00,46.67,USD,digital_wallet,failed,recovered_retry
TXN-0006718,CUST-001465,2021-06-23T06:21:00,71.31,USD,digital_wallet,completed,not_applicable
TXN-0006719,CUST-001465,2021-10-15T06:21:00,134.58,USD,digital_wallet,completed,not_applicable
TXN-0006720,CUST-001466,2019-05-31T00:01:00,13.47,INR,digital_wallet,completed,not_applicable
TXN-0006721,CUST-001466,2019-08-31T00:01:00,28.57,INR,digital_wallet,completed,not_applicable
TXN-0006722,CUST-001466,2019-10-28T00:01:00,11.12,INR,digital_wallet,completed,not_applicable
TXN-0006723,CUST-001466,2020-01-22T00:01:00,196.09,INR,digital_wallet,completed,not_applicable
TXN-0006724,CUST-001466,2020-04-12T00:01:00,28.72,INR,digital_wallet,completed,not_applicable
TXN-0006725,CUST-001467,2019-12-12T13:58:00,38.77,INR,card,completed,not_applicable
TXN-0006726,CUST-001467,2020-01-19T13:58:00,12.97,INR,card,completed,not_applicable
TXN-0006727,CUST-001467,2020-03-03T13:58:00,176.53,INR,card,completed,not_applicable
TXN-0006728,CUST-001468,2023-05-29T14:04:00,8.00,USD,card,completed,not_applicable
TXN-0006729,CUST-001468,2023-07-09T14:04:00,23.39,USD,card,completed,not_applicable
TXN-0006730,CUST-001469,2023-08-26T19:49:00,206.62,GBP,card,completed,not_applicable
TXN-0006731,CUST-001469,2023-10-02T19:49:00,112.75,GBP,card,completed,not_applicable
TXN-0006732,CUST-001469,2024-01-13T19:49:00,15.13,GBP,card,completed,not_applicable
TXN-0006733,CUST-001469,2024-02-21T19:49:00,15.20,GBP,card,completed,not_applicable
TXN-0006734,CUST-001469,2024-05-29T19:49:00,50.96,GBP,card,completed,not_applicable
TXN-0006735,CUST-001469,2024-06-13T19:49:00,267.74,GBP,card,completed,not_applicable
TXN-0006736,CUST-001470,2023-09-18T03:11:00,84.57,INR,card,completed,not_applicable
TXN-0006737,CUST-001470,2024-01-07T03:11:00,196.83,INR,card,failed,recovered_retry
TXN-0006738,CUST-001470,2024-04-11T03:11:00,33.71,INR,card,completed,not_applicable
TXN-0006739,CUST-001470,2024-07-27T03:11:00,25.63,INR,card,completed,not_applicable
TXN-0006740,CUST-001470,2024-09-17T03:11:00,29.44,INR,card,completed,not_applicable
TXN-0006741,CUST-001471,2019-04-09T21:59:00,64.11,USD,card,completed,not_applicable
TXN-0006742,CUST-001471,2019-05-22T21:59:00,84.58,USD,card,failed,recovered_retry
TXN-0006743,CUST-001472,2021-05-10T11:00:00,154.56,GBP,card,completed,not_applicable
TXN-0006744,CUST-001472,2021-06-29T11:00:00,799.90,GBP,card,completed,not_applicable
TXN-0006745,CUST-001472,2021-07-26T11:00:00,602.57,GBP,card,failed,unrecovered
TXN-0006746,CUST-001472,2021-11-11T11:00:00,237.11,GBP,card,completed,not_applicable
TXN-0006747,CUST-001472,2022-03-11T11:00:00,316.52,GBP,card,completed,not_applicable
TXN-0006748,CUST-001473,2020-01-10T17:48:00,20.72,GBP,digital_wallet,completed,not_applicable
TXN-0006749,CUST-001473,2020-01-21T17:48:00,48.27,GBP,digital_wallet,completed,not_applicable
TXN-0006750,CUST-001474,2021-05-20T22:16:00,32.55,USD,card,completed,not_applicable
TXN-0006751,CUST-001474,2021-08-10T22:16:00,94.17,USD,card,completed,not_applicable
TXN-0006752,CUST-001475,2021-08-04T10:16:00,2639.99,INR,bank_transfer,completed,not_applicable
TXN-0006753,CUST-001475,2021-09-30T10:16:00,1083.67,INR,card,completed,not_applicable
TXN-0006754,CUST-001475,2021-12-28T10:16:00,3138.99,INR,bank_transfer,completed,not_applicable
TXN-0006755,CUST-001475,2022-01-13T10:16:00,538.98,INR,bank_transfer,failed,unrecovered
TXN-0006756,CUST-001475,2022-01-30T10:16:00,430.09,INR,bank_transfer,completed,not_applicable
TXN-0006757,CUST-001475,2022-05-28T10:16:00,1359.70,INR,bank_transfer,completed,not_applicable
TXN-0006758,CUST-001476,2021-08-12T13:58:00,166.72,USD,bank_transfer,completed,not_applicable
TXN-0006759,CUST-001476,2021-11-19T13:58:00,48.13,USD,bank_transfer,completed,not_applicable
TXN-0006760,CUST-001476,2022-01-31T13:58:00,47.95,USD,bank_transfer,completed,not_applicable
TXN-0006761,CUST-001476,2022-02-19T13:58:00,28.84,USD,bank_transfer,completed,not_applicable
TXN-0006762,CUST-001477,2019-08-21T14:48:00,271.62,USD,card,completed,not_applicable
TXN-0006763,CUST-001477,2019-12-16T14:48:00,72.81,USD,card,completed,not_applicable
TXN-0006764,CUST-001477,2020-04-05T14:48:00,169.65,USD,card,completed,not_applicable
TXN-0006765,CUST-001477,2020-07-02T14:48:00,113.36,USD,card,completed,not_applicable
TXN-0006766,CUST-001478,2022-01-09T16:01:00,20.63,USD,digital_wallet,completed,not_applicable
TXN-0006767,CUST-001478,2022-01-24T16:01:00,45.37,USD,digital_wallet,completed,not_applicable
TXN-0006768,CUST-001478,2022-02-19T16:01:00,15.28,USD,digital_wallet,completed,not_applicable
TXN-0006769,CUST-001478,2022-06-09T16:01:00,75.84,USD,digital_wallet,completed,not_applicable
TXN-0006770,CUST-001478,2022-10-01T16:01:00,22.08,USD,digital_wallet,completed,not_applicable
TXN-0006771,CUST-001478,2022-11-12T16:01:00,27.09,USD,digital_wallet,completed,not_applicable
TXN-0006772,CUST-001478,2023-03-05T16:01:00,10.66,USD,digital_wallet,completed,not_applicable
TXN-0006773,CUST-001479,2019-02-09T21:12:00,7023.55,USD,bank_transfer,completed,not_applicable
TXN-0006774,CUST-001479,2019-04-25T21:12:00,8979.10,USD,bank_transfer,completed,not_applicable
TXN-0006775,CUST-001479,2019-05-11T21:12:00,5399.41,USD,bank_transfer,completed,not_applicable
TXN-0006776,CUST-001479,2019-07-16T21:12:00,6361.10,USD,bank_transfer,completed,not_applicable
TXN-0006777,CUST-001480,2021-08-13T04:27:00,58.67,USD,card,completed,not_applicable
TXN-0006778,CUST-001480,2021-10-11T04:27:00,86.80,USD,card,completed,not_applicable
TXN-0006779,CUST-001480,2021-11-06T04:27:00,53.23,USD,card,completed,not_applicable
TXN-0006780,CUST-001480,2021-12-30T04:27:00,37.43,USD,card,completed,not_applicable
TXN-0006781,CUST-001481,2021-12-01T00:56:00,135.75,INR,bank_transfer,failed,unrecovered
TXN-0006782,CUST-001481,2022-03-16T00:56:00,44.50,INR,bank_transfer,completed,not_applicable
TXN-0006783,CUST-001481,2022-04-12T00:56:00,26.40,INR,bank_transfer,completed,not_applicable
TXN-0006784,CUST-001481,2022-07-08T00:56:00,38.87,INR,card,completed,not_applicable
