failure_id,attempt_id,transaction_id,customer_id,failed_at,failure_reason,processor_response_code
FAIL-0001948,ATT-0009772,TXN-0008407,CUST-001839,2022-05-20T08:46:00,payment_method_limit_exceeded,61
FAIL-0001949,ATT-0009786,TXN-0008420,CUST-001842,2020-07-13T00:16:00,bank_unavailable,96
FAIL-0001950,ATT-0009804,TXN-0008437,CUST-001846,2020-12-14T18:33:00,insufficient_funds,51
FAIL-0001951,ATT-0009805,TXN-0008437,CUST-001846,2020-12-15T18:33:00,insufficient_funds,51
FAIL-0001952,ATT-0009806,TXN-0008437,CUST-001846,2020-12-22T18:33:00,insufficient_funds,51
FAIL-0001953,ATT-0009818,TXN-0008449,CUST-001848,2020-03-09T19:41:00,invalid_payment_method,14
FAIL-0001954,ATT-0009819,TXN-0008449,CUST-001848,2020-03-10T19:41:00,invalid_payment_method,14
FAIL-0001955,ATT-0009820,TXN-0008450,CUST-001848,2020-06-28T19:22:00,insufficient_funds,51
FAIL-0001956,ATT-0009821,TXN-0008450,CUST-001848,2020-06-30T19:22:00,insufficient_funds,51
FAIL-0001957,ATT-0009822,TXN-0008450,CUST-001848,2020-07-03T19:22:00,insufficient_funds,51
FAIL-0001958,ATT-0009824,TXN-0008452,CUST-001848,2021-01-26T20:32:00,insufficient_funds,51
FAIL-0001959,ATT-0009825,TXN-0008452,CUST-001848,2021-01-29T20:32:00,insufficient_funds,51
FAIL-0001960,ATT-0009826,TXN-0008452,CUST-001848,2021-02-05T20:32:00,insufficient_funds,51
FAIL-0001961,ATT-0009831,TXN-0008457,CUST-001849,2022-08-11T12:13:00,temporary_network_error,91
FAIL-0001962,ATT-0009833,TXN-0008458,CUST-001849,2022-10-27T10:22:00,insufficient_funds,51
FAIL-0001963,ATT-0009834,TXN-0008458,CUST-001849,2022-10-30T10:22:00,insufficient_funds,51
FAIL-0001964,ATT-0009835,TXN-0008458,CUST-001849,2022-11-05T10:22:00,insufficient_funds,51
FAIL-0001965,ATT-0009839,TXN-0008462,CUST-001850,2021-04-09T08:25:00,temporary_network_error,91
FAIL-0001966,ATT-0009840,TXN-0008462,CUST-001850,2021-04-11T08:25:00,temporary_network_error,91
FAIL-0001967,ATT-0009841,TXN-0008462,CUST-001850,2021-04-16T08:25:00,temporary_network_error,91
FAIL-0001968,ATT-0009855,TXN-0008476,CUST-001854,2022-04-04T21:25:00,temporary_network_error,91
FAIL-0001969,ATT-0009856,TXN-0008476,CUST-001854,2022-04-05T21:25:00,temporary_network_error,91
FAIL-0001970,ATT-0009857,TXN-0008476,CUST-001854,2022-04-10T21:25:00,temporary_network_error,91
FAIL-0001971,ATT-0009878,TXN-0008497,CUST-001858,2020-03-02T03:44:00,payment_method_limit_exceeded,61
FAIL-0001972,ATT-0009879,TXN-0008497,CUST-001858,2020-03-04T03:44:00,payment_method_limit_exceeded,61
FAIL-0001973,ATT-0009880,TXN-0008497,CUST-001858,2020-03-13T03:44:00,payment_method_limit_exceeded,61
FAIL-0001974,ATT-0009901,TXN-0008518,CUST-001862,2022-03-16T12:54:00,temporary_network_error,91
FAIL-0001975,ATT-0009902,TXN-0008518,CUST-001862,2022-03-17T12:54:00,temporary_network_error,91
FAIL-0001976,ATT-0009903,TXN-0008518,CUST-001862,2022-03-26T12:54:00,temporary_network_error,91
FAIL-0001977,ATT-0009908,TXN-0008523,CUST-001863,2021-05-22T03:17:00,insufficient_funds,51
FAIL-0001978,ATT-0009913,TXN-0008527,CUST-001864,2024-11-06T07:51:00,bank_unavailable,96
FAIL-0001979,ATT-0009914,TXN-0008527,CUST-001864,2024-11-09T07:51:00,bank_unavailable,96
FAIL-0001980,ATT-0009916,TXN-0008528,CUST-001864,2024-11-17T06:52:00,payment_method_limit_exceeded,61
FAIL-0001981,ATT-0009917,TXN-0008528,CUST-001864,2024-11-19T06:52:00,payment_method_limit_exceeded,61
FAIL-0001982,ATT-0009918,TXN-0008528,CUST-001864,2024-11-29T06:52:00,payment_method_limit_exceeded,61
FAIL-0001983,ATT-0009921,TXN-0008531,CUST-001865,2023-03-22T07:29:00,insufficient_funds,51
FAIL-0001984,ATT-0009922,TXN-0008531,CUST-001865,2023-03-23T07:29:00,insufficient_funds,51
FAIL-0001985,ATT-0009923,TXN-0008531,CUST-001865,2023-03-28T07:29:00,insufficient_funds,51
FAIL-0001986,ATT-0009928,TXN-0008536,CUST-001866,2024-02-21T01:52:00,payment_method_limit_exceeded,61
FAIL-0001987,ATT-0009929,TXN-0008536,CUST-001866,2024-02-23T01:52:00,payment_method_limit_exceeded,61
FAIL-0001988,ATT-0009930,TXN-0008536,CUST-001866,2024-02-28T01:52:00,payment_method_limit_exceeded,61
FAIL-0001989,ATT-0009938,TXN-0008544,CUST-001869,2021-08-04T22:34:00,temporary_network_error,91
FAIL-0001990,ATT-0009955,TXN-0008560,CUST-001873,2024-05-03T07:35:00,temporary_network_error,91
FAIL-0001991,ATT-0009956,TXN-0008560,CUST-001873,2024-05-04T07:35:00,temporary_network_error,91
FAIL-0001992,ATT-0009957,TXN-0008560,CUST-001873,2024-05-13T07:35:00,temporary_network_error,91
FAIL-0001993,ATT-0009962,TXN-0008565,CUST-001874,2022-04-01T23:51:00,risk_review_hold,57
FAIL-0001994,ATT-0009963,TXN-0008566,CUST-001874,2022-04-20T23:09:00,expired_card,54
FAIL-0001995,ATT-0009964,TXN-0008566,CUST-001874,2022-04-21T23:09:00,expired_card,54
FAIL-0001996,ATT-0009966,TXN-0008568,CUST-001875,2023-09-20T11:41:00,temporary_network_error,91
FAIL-0001997,ATT-0009967,TXN-0008568,CUST-001875,2023-09-23T11:41:00,temporary_network_error,91
FAIL-0001998,ATT-0009968,TXN-0008568,CUST-001875,2023-10-03T11:41:00,temporary_network_error,91
FAIL-0001999,ATT-0009984,TXN-0008584,CUST-001877,2022-11-30T19:13:00,temporary_network_error,91
FAIL-0002000,ATT-0009985,TXN-0008584,CUST-001877,2022-12-03T19:13:00,temporary_network_error,91
FAIL-0002001,ATT-0010006,TXN-0008604,CUST-001882,2021-01-20T22:15:00,insufficient_funds,51
FAIL-0002002,ATT-0010012,TXN-0008609,CUST-001883,2020-04-20T10:27:00,insufficient_funds,51
FAIL-0002003,ATT-0010027,TXN-0008623,CUST-001885,2022-01-29T13:11:00,insufficient_funds,51
FAIL-0002004,ATT-0010028,TXN-0008623,CUST-001885,2022-02-01T13:11:00,insufficient_funds,51
FAIL-0002005,ATT-0010033,TXN-0008627,CUST-001886,2021-04-26T07:32:00,temporary_network_error,91
FAIL-0002006,ATT-0010034,TXN-0008627,CUST-001886,2021-04-29T07:32:00,temporary_network_error,91
FAIL-0002007,ATT-0010076,TXN-0008668,CUST-001895,2021-12-26T05:04:00,expired_card,54
FAIL-0002008,ATT-0010077,TXN-0008668,CUST-001895,2021-12-29T05:04:00,expired_card,54
FAIL-0002009,ATT-0010082,TXN-0008672,CUST-001897,2023-03-05T11:16:00,risk_review_hold,57
FAIL-0002010,ATT-0010107,TXN-0008697,CUST-001903,2024-05-27T04:54:00,payment_method_limit_exceeded,61
FAIL-0002011,ATT-0010118,TXN-0008707,CUST-001906,2022-10-21T13:24:00,invalid_payment_method,14
FAIL-0002012,ATT-0010119,TXN-0008707,CUST-001906,2022-10-23T13:24:00,invalid_payment_method,14
FAIL-0002013,ATT-0010128,TXN-0008716,CUST-001908,2021-07-14T13:09:00,temporary_network_error,91
FAIL-0002014,ATT-0010129,TXN-0008716,CUST-001908,2021-07-17T13:09:00,temporary_network_error,91
FAIL-0002015,ATT-0010130,TXN-0008716,CUST-001908,2021-07-27T13:09:00,temporary_network_error,91
FAIL-0002016,ATT-0010134,TXN-0008720,CUST-001908,2022-02-26T12:30:00,bank_unavailable,96
FAIL-0002017,ATT-0010136,TXN-0008721,CUST-001909,2021-01-02T06:27:00,bank_unavailable,96
FAIL-0002018,ATT-0010139,TXN-0008723,CUST-001909,2021-06-07T07:26:00,insufficient_funds,51
FAIL-0002019,ATT-0010140,TXN-0008723,CUST-001909,2021-06-09T07:26:00,insufficient_funds,51
FAIL-0002020,ATT-0010141,TXN-0008723,CUST-001909,2021-06-19T07:26:00,insufficient_funds,51
FAIL-0002021,ATT-0010150,TXN-0008732,CUST-001910,2022-04-21T16:58:00,invalid_payment_method,14
FAIL-0002022,ATT-0010151,TXN-0008732,CUST-001910,2022-04-23T16:58:00,invalid_payment_method,14
FAIL-0002023,ATT-0010158,TXN-0008738,CUST-001911,2023-08-19T18:29:00,temporary_network_error,91
FAIL-0002024,ATT-0010159,TXN-0008738,CUST-001911,2023-08-20T18:29:00,temporary_network_error,91
FAIL-0002025,ATT-0010171,TXN-0008749,CUST-001914,2024-10-06T15:02:00,temporary_network_error,91
FAIL-0002026,ATT-0010177,TXN-0008755,CUST-001915,2024-08-01T15:49:00,payment_method_limit_exceeded,61
FAIL-0002027,ATT-0010185,TXN-0008762,CUST-001917,2021-06-13T21:40:00,invalid_payment_method,14
FAIL-0002028,ATT-0010186,TXN-0008762,CUST-001917,2021-06-15T21:40:00,invalid_payment_method,14
FAIL-0002029,ATT-0010190,TXN-0008766,CUST-001918,2022-05-15T06:39:00,temporary_network_error,91
FAIL-0002030,ATT-0010216,TXN-0008791,CUST-001923,2023-01-25T18:54:00,bank_unavailable,96
FAIL-0002031,ATT-0010217,TXN-0008791,CUST-001923,2023-01-26T18:54:00,bank_unavailable,96
FAIL-0002032,ATT-0010218,TXN-0008791,CUST-001923,2023-01-29T18:54:00,bank_unavailable,96
FAIL-0002033,ATT-0010224,TXN-0008796,CUST-001924,2022-03-18T13:41:00,payment_method_limit_exceeded,61
FAIL-0002034,ATT-0010225,TXN-0008796,CUST-001924,2022-03-20T13:41:00,payment_method_limit_exceeded,61
FAIL-0002035,ATT-0010226,TXN-0008796,CUST-001924,2022-03-30T13:41:00,payment_method_limit_exceeded,61
FAIL-0002036,ATT-0010264,TXN-0008834,CUST-001930,2022-11-20T00:13:00,insufficient_funds,51
FAIL-0002037,ATT-0010265,TXN-0008834,CUST-001930,2022-11-21T00:13:00,insufficient_funds,51
FAIL-0002038,ATT-0010266,TXN-0008834,CUST-001930,2022-11-27T00:13:00,insufficient_funds,51
FAIL-0002039,ATT-0010273,TXN-0008841,CUST-001932,2019-07-06T22:28:00,invalid_payment_method,14
FAIL-0002040,ATT-0010274,TXN-0008841,CUST-001932,2019-07-09T22:28:00,invalid_payment_method,14
FAIL-0002041,ATT-0010289,TXN-0008855,CUST-001937,2020-09-11T13:28:00,insufficient_funds,51
FAIL-0002042,ATT-0010290,TXN-0008855,CUST-001937,2020-09-12T13:28:00,insufficient_funds,51
FAIL-0002043,ATT-0010291,TXN-0008855,CUST-001937,2020-09-18T13:28:00,insufficient_funds,51
FAIL-0002044,ATT-0010330,TXN-0008894,CUST-001945,2022-08-03T06:00:00,insufficient_funds,51
FAIL-0002045,ATT-0010331,TXN-0008894,CUST-001945,2022-08-05T06:00:00,insufficient_funds,51
FAIL-0002046,ATT-0010332,TXN-0008894,CUST-001945,2022-08-09T06:00:00,insufficient_funds,51
FAIL-0002047,ATT-0010334,TXN-0008896,CUST-001945,2023-02-13T05:52:00,bank_unavailable,96
FAIL-0002048,ATT-0010335,TXN-0008896,CUST-001945,2023-02-14T05:52:00,bank_unavailable,96
FAIL-0002049,ATT-0010336,TXN-0008896,CUST-001945,2023-02-18T05:52:00,bank_unavailable,96
FAIL-0002050,ATT-0010337,TXN-0008897,CUST-001945,2023-04-22T05:37:00,insufficient_funds,51
FAIL-0002051,ATT-0010338,TXN-0008897,CUST-001945,2023-04-23T05:37:00,insufficient_funds,51
FAIL-0002052,ATT-0010339,TXN-0008897,CUST-001945,2023-05-03T05:37:00,insufficient_funds,51
FAIL-0002053,ATT-0010363,TXN-0008921,CUST-001950,2023-04-01T18:58:00,temporary_network_error,91
FAIL-0002054,ATT-0010364,TXN-0008921,CUST-001950,2023-04-03T18:58:00,temporary_network_error,91
FAIL-0002055,ATT-0010365,TXN-0008921,CUST-001950,2023-04-08T18:58:00,temporary_network_error,91
FAIL-0002056,ATT-0010368,TXN-0008924,CUST-001951,2022-12-09T15:58:00,insufficient_funds,51
FAIL-0002057,ATT-0010375,TXN-0008930,CUST-001953,2020-01-17T09:12:00,insufficient_funds,51
FAIL-0002058,ATT-0010376,TXN-0008930,CUST-001953,2020-01-19T09:12:00,insufficient_funds,51
FAIL-0002059,ATT-0010377,TXN-0008930,CUST-001953,2020-01-24T09:12:00,insufficient_funds,51
FAIL-0002060,ATT-0010380,TXN-0008933,CUST-001953,2020-05-29T06:49:00,insufficient_funds,51
FAIL-0002061,ATT-0010381,TXN-0008933,CUST-001953,2020-05-30T06:49:00,insufficient_funds,51
FAIL-0002062,ATT-0010382,TXN-0008933,CUST-001953,2020-06-09T06:49:00,insufficient_funds,51
FAIL-0002063,ATT-0010394,TXN-0008945,CUST-001956,2022-04-06T23:28:00,risk_review_hold,57
FAIL-0002064,ATT-0010398,TXN-0008949,CUST-001958,2023-06-08T19:02:00,insufficient_funds,51
FAIL-0002065,ATT-0010399,TXN-0008949,CUST-001958,2023-06-10T19:02:00,insufficient_funds,51
FAIL-0002066,ATT-0010400,TXN-0008949,CUST-001958,2023-06-16T19:02:00,insufficient_funds,51
FAIL-0002067,ATT-0010407,TXN-0008956,CUST-001960,2019-05-22T10:26:00,expired_card,54
FAIL-0002068,ATT-0010408,TXN-0008956,CUST-001960,2019-05-24T10:26:00,expired_card,54
FAIL-0002069,ATT-0010413,TXN-0008960,CUST-001961,2021-07-02T02:32:00,payment_method_limit_exceeded,61
FAIL-0002070,ATT-0010414,TXN-0008960,CUST-001961,2021-07-03T02:32:00,payment_method_limit_exceeded,61
FAIL-0002071,ATT-0010415,TXN-0008960,CUST-001961,2021-07-06T02:32:00,payment_method_limit_exceeded,61
FAIL-0002072,ATT-0010419,TXN-0008964,CUST-001962,2024-01-18T01:02:00,insufficient_funds,51
FAIL-0002073,ATT-0010420,TXN-0008964,CUST-001962,2024-01-21T01:02:00,insufficient_funds,51
FAIL-0002074,ATT-0010421,TXN-0008964,CUST-001962,2024-01-27T01:02:00,insufficient_funds,51
FAIL-0002075,ATT-0010429,TXN-0008972,CUST-001964,2023-04-27T09:24:00,expired_card,54
FAIL-0002076,ATT-0010430,TXN-0008972,CUST-001964,2023-04-28T09:24:00,expired_card,54
FAIL-0002077,ATT-0010446,TXN-0008988,CUST-001968,2021-08-26T21:10:00,insufficient_funds,51
FAIL-0002078,ATT-0010447,TXN-0008988,CUST-001968,2021-08-27T21:10:00,insufficient_funds,51
FAIL-0002079,ATT-0010448,TXN-0008988,CUST-001968,2021-08-31T21:10:00,insufficient_funds,51
FAIL-0002080,ATT-0010449,TXN-0008989,CUST-001968,2021-11-21T20:36:00,insufficient_funds,51
FAIL-0002081,ATT-0010450,TXN-0008989,CUST-001968,2021-11-22T20:36:00,insufficient_funds,51
FAIL-0002082,ATT-0010451,TXN-0008989,CUST-001968,2021-11-25T20:36:00,insufficient_funds,51
FAIL-0002083,ATT-0010455,TXN-0008993,CUST-001969,2022-09-25T08:33:00,temporary_network_error,91
FAIL-0002084,ATT-0010456,TXN-0008993,CUST-001969,2022-09-27T08:33:00,temporary_network_error,91
FAIL-0002085,ATT-0010463,TXN-0008999,CUST-001970,2023-10-23T18:41:00,insufficient_funds,51
FAIL-0002086,ATT-0010464,TXN-0008999,CUST-001970,2023-10-26T18:41:00,insufficient_funds,51
FAIL-0002087,ATT-0010465,TXN-0008999,CUST-001970,2023-10-31T18:41:00,insufficient_funds,51
FAIL-0002088,ATT-0010466,TXN-0009000,CUST-001970,2023-12-02T20:33:00,insufficient_funds,51
FAIL-0002089,ATT-0010467,TXN-0009000,CUST-001970,2023-12-05T20:33:00,insufficient_funds,51
FAIL-0002090,ATT-0010468,TXN-0009000,CUST-001970,2023-12-11T20:33:00,insufficient_funds,51
FAIL-0002091,ATT-0010475,TXN-0009007,CUST-001973,2023-08-10T01:28:00,insufficient_funds,51
FAIL-0002092,ATT-0010482,TXN-0009013,CUST-001974,2020-09-30T19:07:00,expired_card,54
FAIL-0002093,ATT-0010483,TXN-0009013,CUST-001974,2020-10-03T19:07:00,expired_card,54
FAIL-0002094,ATT-0010496,TXN-0009026,CUST-001978,2019-09-18T07:22:00,temporary_network_error,91
FAIL-0002095,ATT-0010497,TXN-0009026,CUST-001978,2019-09-19T07:22:00,temporary_network_error,91
FAIL-0002096,ATT-0010498,TXN-0009026,CUST-001978,2019-09-23T07:22:00,temporary_network_error,91
FAIL-0002097,ATT-0010521,TXN-0009049,CUST-001982,2023-06-03T00:10:00,insufficient_funds,51
FAIL-0002098,ATT-0010522,TXN-0009049,CUST-001982,2023-06-04T00:10:00,insufficient_funds,51
FAIL-0002099,ATT-0010523,TXN-0009049,CUST-001982,2023-06-09T00:10:00,insufficient_funds,51
FAIL-0002100,ATT-0010528,TXN-0009054,CUST-001982,2024-01-08T00:13:00,temporary_network_error,91
FAIL-0002101,ATT-0010539,TXN-0009064,CUST-001985,2023-10-15T03:58:00,insufficient_funds,51
FAIL-0002102,ATT-0010549,TXN-0009073,CUST-001987,2019-04-02T20:54:00,payment_method_limit_exceeded,61
FAIL-0002103,ATT-0010550,TXN-0009073,CUST-001987,2019-04-05T20:54:00,payment_method_limit_exceeded,61
FAIL-0002104,ATT-0010551,TXN-0009073,CUST-001987,2019-04-12T20:54:00,payment_method_limit_exceeded,61
FAIL-0002105,ATT-0010565,TXN-0009087,CUST-001990,2022-09-24T03:30:00,insufficient_funds,51
FAIL-0002106,ATT-0010566,TXN-0009087,CUST-001990,2022-09-27T03:30:00,insufficient_funds,51
FAIL-0002107,ATT-0010567,TXN-0009087,CUST-001990,2022-10-01T03:30:00,insufficient_funds,51
FAIL-0002108,ATT-0010572,TXN-0009092,CUST-001992,2021-05-13T10:00:00,insufficient_funds,51
FAIL-0002109,ATT-0010573,TXN-0009092,CUST-001992,2021-05-14T10:00:00,insufficient_funds,51
FAIL-0002110,ATT-0010574,TXN-0009092,CUST-001992,2021-05-21T10:00:00,insufficient_funds,51
FAIL-0002111,ATT-0010580,TXN-0009098,CUST-001993,2022-06-18T13:05:00,bank_unavailable,96
FAIL-0002112,ATT-0010582,TXN-0009099,CUST-001993,2022-07-21T13:29:00,insufficient_funds,51
FAIL-0002113,ATT-0010583,TXN-0009099,CUST-001993,2022-07-23T13:29:00,insufficient_funds,51
FAIL-0002114,ATT-0010584,TXN-0009099,CUST-001993,2022-07-27T13:29:00,insufficient_funds,51
FAIL-0002115,ATT-0010604,TXN-0009118,CUST-001997,2023-06-08T11:04:00,expired_card,54
FAIL-0002116,ATT-0010605,TXN-0009118,CUST-001997,2023-06-09T11:04:00,expired_card,54
FAIL-0002117,ATT-0010612,TXN-0009124,CUST-001999,2020-12-30T20:14:00,insufficient_funds,51
FAIL-0002118,ATT-0010613,TXN-0009124,CUST-001999,2021-01-02T20:14:00,insufficient_funds,51
FAIL-0002119,ATT-0010614,TXN-0009124,CUST-001999,2021-01-09T20:14:00,insufficient_funds,51
FAIL-0002120,ATT-0010622,TXN-0009132,CUST-002000,2020-10-11T13:56:00,insufficient_funds,51
FAIL-0002121,ATT-0010623,TXN-0009132,CUST-002000,2020-10-14T13:56:00,insufficient_funds,51
FAIL-0002122,ATT-0010624,TXN-0009132,CUST-002000,2020-10-17T13:56:00,insufficient_funds,51
FAIL-0002123,ATT-0010636,TXN-0009144,CUST-002002,2022-02-21T11:20:00,temporary_network_error,91
FAIL-0002124,ATT-0010637,TXN-0009144,CUST-002002,2022-02-23T11:20:00,temporary_network_error,91
FAIL-0002125,ATT-0010644,TXN-0009150,CUST-002003,2023-07-02T20:29:00,expired_card,54
FAIL-0002126,ATT-0010645,TXN-0009150,CUST-002003,2023-07-05T20:29:00,expired_card,54
FAIL-0002127,ATT-0010659,TXN-0009164,CUST-002007,2023-10-20T16:09:00,temporary_network_error,91
FAIL-0002128,ATT-0010661,TXN-0009165,CUST-002007,2024-01-04T15:02:00,temporary_network_error,91
FAIL-0002129,ATT-0010662,TXN-0009165,CUST-002007,2024-01-07T15:02:00,temporary_network_error,91
FAIL-0002130,ATT-0010663,TXN-0009165,CUST-002007,2024-01-17T15:02:00,temporary_network_error,91
FAIL-0002131,ATT-0010669,TXN-0009171,CUST-002008,2020-08-30T06:49:00,temporary_network_error,91
FAIL-0002132,ATT-0010674,TXN-0009175,CUST-002009,2022-03-20T08:24:00,expired_card,54
FAIL-0002133,ATT-0010675,TXN-0009175,CUST-002009,2022-03-23T08:24:00,expired_card,54
FAIL-0002134,ATT-0010692,TXN-0009192,CUST-002012,2020-12-21T18:21:00,temporary_network_error,91
FAIL-0002135,ATT-0010693,TXN-0009192,CUST-002012,2020-12-24T18:21:00,temporary_network_error,91
FAIL-0002136,ATT-0010694,TXN-0009192,CUST-002012,2021-01-01T18:21:00,temporary_network_error,91
FAIL-0002137,ATT-0010698,TXN-0009196,CUST-002013,2021-09-03T12:45:00,invalid_payment_method,14
FAIL-0002138,ATT-0010699,TXN-0009196,CUST-002013,2021-09-06T12:45:00,invalid_payment_method,14
FAIL-0002139,ATT-0010704,TXN-0009201,CUST-002014,2020-07-13T15:25:00,insufficient_funds,51
FAIL-0002140,ATT-0010705,TXN-0009201,CUST-002014,2020-07-16T15:25:00,insufficient_funds,51
FAIL-0002141,ATT-0010706,TXN-0009201,CUST-002014,2020-07-26T15:25:00,insufficient_funds,51
FAIL-0002142,ATT-0010709,TXN-0009204,CUST-002015,2020-10-21T17:44:00,invalid_payment_method,14
FAIL-0002143,ATT-0010710,TXN-0009204,CUST-002015,2020-10-24T17:44:00,invalid_payment_method,14
FAIL-0002144,ATT-0010711,TXN-0009205,CUST-002015,2020-12-27T18:52:00,bank_unavailable,96
FAIL-0002145,ATT-0010712,TXN-0009205,CUST-002015,2020-12-29T18:52:00,bank_unavailable,96
FAIL-0002146,ATT-0010713,TXN-0009205,CUST-002015,2021-01-04T18:52:00,bank_unavailable,96
FAIL-0002147,ATT-0010716,TXN-0009207,CUST-002015,2021-06-07T19:16:00,temporary_network_error,91
FAIL-0002148,ATT-0010717,TXN-0009207,CUST-002015,2021-06-09T19:16:00,temporary_network_error,91
FAIL-0002149,ATT-0010718,TXN-0009207,CUST-002015,2021-06-14T19:16:00,temporary_network_error,91
FAIL-0002150,ATT-0010726,TXN-0009215,CUST-002017,2023-04-06T06:21:00,expired_card,54
FAIL-0002151,ATT-0010727,TXN-0009215,CUST-002017,2023-04-07T06:21:00,expired_card,54
FAIL-0002152,ATT-0010753,TXN-0009241,CUST-002024,2023-12-20T04:40:00,expired_card,54
FAIL-0002153,ATT-0010754,TXN-0009241,CUST-002024,2023-12-23T04:40:00,expired_card,54
FAIL-0002154,ATT-0010756,TXN-0009242,CUST-002024,2024-04-17T02:18:00,insufficient_funds,51
FAIL-0002155,ATT-0010757,TXN-0009242,CUST-002024,2024-04-18T02:18:00,insufficient_funds,51
FAIL-0002156,ATT-0010758,TXN-0009242,CUST-002024,2024-04-24T02:18:00,insufficient_funds,51
FAIL-0002157,ATT-0010765,TXN-0009249,CUST-002025,2023-02-15T11:47:00,insufficient_funds,51
FAIL-0002158,ATT-0010766,TXN-0009249,CUST-002025,2023-02-18T11:47:00,insufficient_funds,51
FAIL-0002159,ATT-0010767,TXN-0009249,CUST-002025,2023-02-26T11:47:00,insufficient_funds,51
FAIL-0002160,ATT-0010783,TXN-0009265,CUST-002029,2021-10-31T17:32:00,insufficient_funds,51
FAIL-0002161,ATT-0010784,TXN-0009265,CUST-002029,2021-11-01T17:32:00,insufficient_funds,51
FAIL-0002162,ATT-0010785,TXN-0009265,CUST-002029,2021-11-06T17:32:00,insufficient_funds,51
FAIL-0002163,ATT-0010799,TXN-0009279,CUST-002032,2022-02-27T11:05:00,temporary_network_error,91
FAIL-0002164,ATT-0010800,TXN-0009279,CUST-002032,2022-02-28T11:05:00,temporary_network_error,91
FAIL-0002165,ATT-0010801,TXN-0009279,CUST-002032,2022-03-08T11:05:00,temporary_network_error,91
FAIL-0002166,ATT-0010814,TXN-0009292,CUST-002035,2023-10-11T18:13:00,insufficient_funds,51
FAIL-0002167,ATT-0010815,TXN-0009292,CUST-002035,2023-10-13T18:13:00,insufficient_funds,51
FAIL-0002168,ATT-0010816,TXN-0009292,CUST-002035,2023-10-17T18:13:00,insufficient_funds,51
FAIL-0002169,ATT-0010831,TXN-0009307,CUST-002038,2020-05-09T05:54:00,insufficient_funds,51
FAIL-0002170,ATT-0010835,TXN-0009310,CUST-002040,2021-05-18T02:26:00,insufficient_funds,51
FAIL-0002171,ATT-0010836,TXN-0009310,CUST-002040,2021-05-21T02:26:00,insufficient_funds,51
FAIL-0002172,ATT-0010837,TXN-0009310,CUST-002040,2021-05-29T02:26:00,insufficient_funds,51
FAIL-0002173,ATT-0010852,TXN-0009325,CUST-002042,2025-01-16T03:07:00,invalid_payment_method,14
FAIL-0002174,ATT-0010853,TXN-0009325,CUST-002042,2025-01-18T03:07:00,invalid_payment_method,14
FAIL-0002175,ATT-0010868,TXN-0009340,CUST-002045,2021-04-13T13:26:00,insufficient_funds,51
FAIL-0002176,ATT-0010869,TXN-0009340,CUST-002045,2021-04-16T13:26:00,insufficient_funds,51
FAIL-0002177,ATT-0010903,TXN-0009373,CUST-002052,2023-06-16T13:11:00,insufficient_funds,51
FAIL-0002178,ATT-0010922,TXN-0009391,CUST-002056,2020-05-28T13:01:00,insufficient_funds,51
FAIL-0002179,ATT-0010929,TXN-0009397,CUST-002058,2023-03-27T09:22:00,risk_review_hold,57
FAIL-0002180,ATT-0010931,TXN-0009399,CUST-002058,2023-07-18T10:26:00,insufficient_funds,51
FAIL-0002181,ATT-0010932,TXN-0009399,CUST-002058,2023-07-21T10:26:00,insufficient_funds,51
FAIL-0002182,ATT-0010933,TXN-0009399,CUST-002058,2023-07-31T10:26:00,insufficient_funds,51
FAIL-0002183,ATT-0010940,TXN-0009406,CUST-002060,2019-11-10T12:27:00,bank_unavailable,96
FAIL-0002184,ATT-0010941,TXN-0009406,CUST-002060,2019-11-11T12:27:00,bank_unavailable,96
FAIL-0002185,ATT-0010942,TXN-0009406,CUST-002060,2019-11-14T12:27:00,bank_unavailable,96
FAIL-0002186,ATT-0010944,TXN-0009408,CUST-002060,2020-03-07T12:20:00,temporary_network_error,91
FAIL-0002187,ATT-0010945,TXN-0009408,CUST-002060,2020-03-08T12:20:00,temporary_network_error,91
FAIL-0002188,ATT-0010946,TXN-0009408,CUST-002060,2020-03-15T12:20:00,temporary_network_error,91
FAIL-0002189,ATT-0010965,TXN-0009427,CUST-002065,2021-05-20T17:14:00,insufficient_funds,51
FAIL-0002190,ATT-0010966,TXN-0009427,CUST-002065,2021-05-21T17:14:00,insufficient_funds,51
FAIL-0002191,ATT-0010967,TXN-0009427,CUST-002065,2021-05-25T17:14:00,insufficient_funds,51
FAIL-0002192,ATT-0010977,TXN-0009437,CUST-002067,2022-12-30T12:38:00,insufficient_funds,51
FAIL-0002193,ATT-0010978,TXN-0009437,CUST-002067,2023-01-01T12:38:00,insufficient_funds,51
FAIL-0002194,ATT-0010980,TXN-0009438,CUST-002067,2023-01-09T13:20:00,insufficient_funds,51
FAIL-0002195,ATT-0010981,TXN-0009438,CUST-002067,2023-01-11T13:20:00,insufficient_funds,51
FAIL-0002196,ATT-0010982,TXN-0009438,CUST-002067,2023-01-14T13:20:00,insufficient_funds,51
FAIL-0002197,ATT-0010984,TXN-0009439,CUST-002067,2023-03-09T14:17:00,bank_unavailable,96
FAIL-0002198,ATT-0010988,TXN-0009442,CUST-002069,2020-12-13T14:07:00,insufficient_funds,51
FAIL-0002199,ATT-0011003,TXN-0009456,CUST-002072,2023-10-09T13:16:00,bank_unavailable,96
